reviewer_id,review,anotacao,recommend_to_a_friend,site_category_lv1,reviewer_birth_year,reviewer_gender,overall_rating
d58356bf0582b46ce571dbdb2cf4fcc31294d02a36f2f9981e521a626d17d7dd,"Cadeira Secretária Evidence Giratória sem Braço Rosa - Classic Home é uma cadeira interessante. porém, nao sei se montei errado, o assento parece que faz a gente escorregar para a frente.",positivo + negativo,Yes,Móveis,1949,M,3
1f1c1cd3df49cc06a64728f2c10f0c5c0f5d30e691db660d2069cc2c521590c1,Carregador silar Bom funciona direito gostei faltou detalhes como carregar posição da chave se ligado ou dealugado carrega no mais tudo blz obrigado feliz 2018,positivo + negativo,Yes,Celulares e Smartphones,1949,M,3
5c8672213ffd8909d3e800d4ebc59e11270dddc9600f85e8814b1fde183f7a7a,"Dá pro gasto. Poderia ser mais rápido, mas não é dos piores. Comprar pelas Americanas é a maior vantagem.",positivo + negativo,Yes,Informática,1949,F,3
510d7a9c02af8e98afa21ecfc10172a296b920960156ea229534312fd20aa8ec,Fininha mas delicada A pulseira é bem delicada e bonita para crianças e adolescentes. Não muito apropriada para adultos.,positivo,Yes,Moda,1949,F,3
03aa50b886221afc2b9cf7b49d26074a041cc6a19da181940993b7c7c42f881e,Gostei do produto Achei muito bom o produto e foi recomendado por um técnico conhecido. A entrega foi rápida e dentro do prazo.,positivo,Yes,Ar-condicionado e Aquecedores,1949,M,3
8b05c945fdd4df58ba062d1560829739a369df4370a27148ed71213f6e9a76ce,Gostei do produto. A funcionalidade do aparelho está dentro do esperado pelo que a Fabricante e a mídia anunciam sobre o mesmo.,positivo,Yes,Celulares e Smartphones,1949,M,3
e522df723ea7c39332e6b7e96949aec1526bc1401ea9ef2556bfe3101a06561d,"Gostei, porem estou avaliando, pois a alavanca de fechamento esta prendendo. Gostei, porem estou avaliando, pois a alavanca de fechamento esta prendendo em algumas situações.",positivo + negativo,Yes,Bebês,1949,M,3
632c64f740cce19d5cfa294e6352c0c6c4318981bdca9493fc6d6d70f543fe62,"O rádio confirmou minhas expectativas Faixas AM e FM são fáceis e muito boas de recepção, porém a faixa SW não atende para quem curte estações internacionais. O áudio originado do pen drive MP3 é ótimo. O único ponto negativo se refere ao cabo de alimentação que poderia ser destacável como na maioria dos rádios que conheço. A entrega foi bem mais rápida do que esperava.",positivo + negativo,Yes,Áudio,1949,M,3
0e6453c3175ae56ba59d872a87aff963e7dcb6457dde45ae339972f6eacc992c,"Pendrive de velocidade  3.0 valor 38,70 e vocês me mandaram um de velocidade [2.0 n.gostei O PENDRIVE QUE COMPREI DE VOCÊS ERA DE VELOCIDADE 3.0 R$38,70 E VOCÊS ME MANDARAM UM DE VELOCIDADE 2.O DE R$ 29,00 NÃO ME MANDEM MAIS PROPAGANDAS DAS LOJAS AMERICANAS PERDI A CONFIANÇA NA LOJA .",negativo,No,Informática e Acessórios,1949,M,3
b7600406c225ff0ac16e89f142de8811ee350c28975b5e7b0b376118c122030b,"pequeno, mas resolve bom custo-beneficio ; comparei com outra balança ; mesmo peso ; gostei; funciona bem; para pés ate 43-4",positivo,Yes,Saúde,1949,M,3
3c6f5b75760c616a9fd7fa22c9eda965aa9935f3c35308893fffdfad6f135edb,"Produto bom! Gostei do livro. E dentro do que esperava, atende bem as minhas expectativas!",positivo,Yes,Livros,1949,F,3
cecf4f5ffad55ab78eab62dc1252b0578edddaede8c692c7b5f2c4966548c6e0,"Produto de boa qualidae. O produto é bom. Gravo e regravo arquivos, sem que nada fique comprometido. Recomendo o mesmo para uso em smartphone.",positivo,Yes,Câmeras e Filmadoras,1949,M,3
ffda766fa6e85ff4d6dddeb2d018b5e8ae338eac81e4a51182044edb467393e2,"Produto em plástico pouco resistente Produto em plástico de espessura frágil, porém de funcionalidade aceitável.Serve sómente para uso doméstico leve. Serviço pesado nem pensar. Cumpre o que promete na propaganda.",positivo + negativo,Yes,Utilidades Domésticas,1949,M,3
7aab5d145fa828d16ac178548b8220a58fa7b2e2cb2223f5d1432b46ea655715,"Roda cs go, dota 2 ?? Esse pc vai rodar o cs go o dota 2 o the sims 4 ?? Presisso saber",neutro,No,Informática,1949,F,3
9ba13640211d6476f0b11420b0e8153b62883a8d92feb4083fc94f2185e4e886,8 A SANSUMG DISPENSA COMENTARIOS. PRODUTO BOM. RECOMENDO.,positivo,Yes,TV e Home Theater,1950,M,3
97643332bc9dce06d9723e953b3c79d246cd138617c2c473f9780115d506735f,"Aspirador 2 X 1 Bom , de fácil manuseio , prático e muito leve ! Presente para minha mãe idosa que gostou muito !",positivo,Yes,Eletroportáteis,1950,F,3
40ebf0c6d6c09944e431aa8bc0f2cd0060f7016f85f58883944b2e6dfde0f23a,Bom custo beneficio Bom custo beneficio para a minha frequência de uso. Tudo funcionou perfeitamente.,positivo,Yes,Beleza e Perfumaria,1950,F,3
ca609ebc278495b69419279966013d525fe0286ff713676938e84545b307ff4b,Capas de bancos. Material bom. O produto deixa a desejar. 1°- Não vem com os furos do encosto de cabeça. 2°- O ajuste das capas dos banco da frente são difícil  de ajustar. 3°- Acento traseiro difícil de amarrar e esticar.,negativo,No,Automotivo,1950,M,3
d5a4cfa844b37b10d060f3a2c7bbbb99232534e0559833fb243f6b5dec128f29,"Deveria vir acompanhado com antena Gostei do produto , porém deveria vir acompanhado da antena.",positivo + negativo,Yes,TV e Home Theater,1950,F,3
e8cf8975f30041768fb6c618e4f01791fef14cb698f3638ae8094cbfb16fba86,"É bom É preciso dar tempo ao tempo, pra avaliar melhor.Mas espero que dure conforme as expectativas, ok ?",neutro,Yes,Artesanato,1950,M,3
37aa044a3cfaafdf2c4ad1351756573f72130e2c662061370c576c97217e80c5,"elogio O livro é para desmistificar algumas questões, religiosas mal interpretadas e miticas...........",positivo,Yes,Livros,1950,M,3
1ca6ee6bac2b28ace93a24af3607864433733ef04128288cc52b42dbd342a612,Gostaria de confirmar se são os 3 litros por esse valor? ou se é um litro? Gostaria de confirmar se são os 3 litros por esse valor? ou se é um litro?,neutro,Yes,Alimentos e Bebidas,1950,F,3
584d2f1fe54d8dc0cddc00eba521a23668eade015f5e9e9628e95d514d61e14c,"Gostei A relação custo/benefício é boa, entretanto o produto deixa a desejar.",positivo + negativo,Yes,Eletroportáteis,1950,M,3
decb07d534ab07933aa502ac2bff04a535e4cded106d9eed60c49d4bd73f9c11,gostei do produto porque a entrega foi rapida e o produto conforme anunciado.,positivo,Yes,Saúde,1950,F,3
7d2e4bbd568aa68af3bb7706e8d1ad0470b3a0d88463b8dda9e13ddf841c8e46,"Gostei do produto! Recebi e instalei o produto, que está funcionando de maneira normal. Só um porém: a propaganda do cartucho colorido afirma que o conteúdo ´de tinta é de 21ml, entretanto o que recebi consta no rótulo a quantidade de 17 ml. Peço que o fornecedor fique atento a esses detalhes, uma vez que isso pode caracterizar propaganda enganosa. No mais, estou satisfeito com o produto. Muito obrigado!",positivo + negativo,Yes,Informática e Acessórios,1950,M,3
c30e4aa08eded15f13e36de059d9ab948d28456880fc1dbd79397c25d167bd53,"Gostei Gostei do produto porém não é o modelo que escolhi, também a pulseira tinha que ser de pressão, mas ela é elastica.",positivo + negativo,Yes,Relógios,1950,F,3
e35bd4bf1aeabcce07f315396002b8f2e554c450fe53d78302641ad16a8e94e7,"Gostei muito mas achei muito grande não tinha noção do tamanho Por ser de 1000wats achei que poderia bater folhas (espinafre) sem água mas não consegui. Em pequenas quantidades por ser grande também não consigo bater suco de frutas sem colocar água, só melancia. A não ser que tenha possibilidades mas não veio com manual nenhum.",positivo + negativo,Yes,Eletroportáteis,1950,M,3
62d106af40641b4d7901e75ef0bbc27a53daefc4a1eedd06ced7910e559ee9cf,"Gostei Vamos ver se aguenta mesmo as intempéries, só posteriormente poderei ter um resultado de análise mais concreta sobre o produto.",positivo,Yes,Automotivo,1950,M,3
ab74ff180c719d2259a2d55b3880ec12d3a930533b153430b40bab85e95836f1,"Gosto do produto, mas ... Este é o segundo produto idêntico que compro. O anterior durou muito pouco tempo; nem  cheguei a trocar o filtro. Porém, para testar (talvez tive azar com aquele primeiro) comprei novamente.  Daí reparei que algumas das  funcionalidades do modelo anterior desapareceram (volume de água controlável de 100 em 100 ml, e  dispositivo para ligar e desligar o fluxo de água  mecanicamente). Mas foi introduzido uma nova funcionalidade que avisa quando é necessário trocar do filtro.",positivo + negativo,Yes,Eletroportáteis,1950,F,3
3ae1ce9ff71f69715c562c56cc9c8638d39881c073687d311fc1f0fba9721b98,"Maquinas uteis Gostei muito da maquina de Overlock mas falta o cabo de levantar a calcadeira. A maquina Galoneira o manual de instrução é muito simples e não informa direito a forma de uso, alem de não vir nenhum acessório adicional",positivo + negativo,Yes,Eletroportáteis,1950,M,3
e908e9e45f5640ccf7d2bded79aa7c66df0bd1b8f4714769575a335e25b36888,"Minhas comprinhas Interessante, mas muito simples. Acredito atrairia mais as crianças se tivessem mais itens",positivo + negativo,Yes,Brinquedos,1950,M,3
2a3da0b5f8aa7b539112ecdbb63dffc74c6e79348b3b57d8297129fa59320d08,Mix Oster Indico com ressalvas pois agitar algo mais cremoso não é  muito bom,positivo + negativo,Yes,Eletroportáteis,1950,M,3
2c51dd4eadf4bcdf1dfbfffad46e6f900c247301bdd3d6393924aa492f9a953c,"Muito útil. Para os aparelhos Smalt TV o suporte é o ideal uma vez que, não havendo o afastemento da TV da parede fica difícil a colocação dos pendrives.",positivo + negativo,Yes,TV e Home Theater,1950,M,3
bb937ad54a2d564297bcfe786fc55f1d82c4119f3a519a0ad35d3b93b476fd00,não esquenta com essa quantidade com essa quantidade de coletores não dá para aquecer uma piscina de 40m3.,negativo,Yes,Casa e Construção,1950,M,3
e5b97de41918ebf4ef2837c69f6172a4766ff67e2094b17259d68b43d0c7ad1d,"Produto atende o propósito, porém faz barulho! Gostei do produto, porém faz mais barulho do que o esperado!",positivo + negativo,Yes,Automotivo,1950,M,3
ee9db0beb4148fa5ce1a9f40b2b956e810fea000f8c54256e057bc21a9c5cddd,"PRODUTO BOMA Gostei do produto, só achei a parte flexível um pouco pequena.. Se a parte flexível fosse maior, teria um produto de primeiríssima qualidade. Espero que lance a mesma torneira com a parte flexível maior.",positivo + negativo,Yes,Casa e Construção,1950,M,3
76898e42951f4d51fd0f02fe747aa6ebb13f8fa4201c83531902d8c12100d781,"Produto simples mas recomendo Produto simples mas bom . Recomendo, principalmente, para quem não deseja ou não precisa de tanta parafernália num smartphone. A entrega das Lojas Americanas, como sempre, é excelente...",positivo + negativo,Yes,Celulares e Smartphones,1950,M,3
b0f6cc208d65cdef8fcce1b803ff8845ff0e874e159989cd270018cfd3c89fce,"ainda quase não usei, mas através do pouco uso percebi que é bom. Acho que esse pedido e avalliação deveria ser feito depois de 90 dias, prazo este que poderíamos fazer uma avaliação mais precisa sobre o desempenho do aparelho.",positivo,Yes,Eletroportáteis,1951,M,3
4d392ab47bd3620e65eaa188b938bd7e97a164b9c05c978af72b386c38697f02,"Bom carregador O Carregador é bom, o cabo deixa a desejar porqu e já desmontou o plug do micro usb em poucos dias de uso.",positivo + negativo,Yes,Celulares e Smartphones,1951,M,3
3bb340d854f6da7988f9724fa532e6fcd332acdd07e1a4c914b9d2862df74673,"Bom custo benefício Dentro da faixa de preço, um bom whisky.    Pode ser consumido com honestidade, sem preconceitos.",neutro,Yes,Alimentos e Bebidas,1951,M,3
d2b5e9e34f7ee838a3e8ec96e53f9f2267c59dcd6c58723ece67c650ea3e8028,Bom produto para se ter em casa Bom custo benefício.  Um freezer aparentemente pequeno porém espaçoso que pode ser usado não só como congelador mas como resfriador (ou um ou outro - nunca os dois simultaneamente); Cabe bastante coisa para guardar.  Não liguei ainda por estar arrumando o local onde vai ficar.,positivo + negativo,Yes,Eletrodomésticos,1951,M,3
3bafbff6dea49a7d5490d3369cf63cdb419ad5de523959d299448c1a25ecf423,"bom recomendo a compra deste produto,entrega perfeita em bom estado.",positivo,Yes,Casa e Construção,1951,F,3
b6f63ca23cccadd09c8791953ca6a2b8ce7e92881f2b0e8ecceaef5f71587677,"Carga reduzida A especificação indica duração, em carga máxima, de 3 horas. Mas só está durando cerca de 1,5 horas.",negativo,Yes,Informática e Acessórios,1951,F,3
113f22cc32d0cf67d0c9ae9283c226e974de7a8a6ddb9f2430b66d0b4752e669,"Entrega da mercadoria Mercadoria recebida agora, o entregador entregou em numero diferente do indicado no meu cadastro",negativo,Yes,Filmes e Séries,1951,M,3
e50a804eaf11a8d52a93da6ac62a1ac0580a9bf97bf6a6903ecd545d2820eddd,Gostei do produto Deixa o cabelo super macio e brilhante. A tonalização é que poderia ser mais forte,positivo + negativo,Yes,Beleza e Perfumaria,1951,F,3
007615c3e84ee986e710779b369ec22be15c277f15ad71aed96425cd7a807895,"Gostei do produto, mas com ressalva O produto parece ser muito bom tecnicamente, mas perdeu pontos na propaganda: A descrição do produto informa que o aparelho é enviado na cor Dourada, mas dourado é somente a parte traseira do celular, a parte frontal é Branca, e nada é informado sobre isso na descrição. Inclusive a foto do produto engana bastante quanto a cor. Essa é mais uma maneira de enganar sutilmente o consumidor.",positivo + negativo,Yes,Celulares e Smartphones,1951,M,3
af11f1b374268a1822eae1f48213dd95d42598434efda77ea41883075fd69719,"Gostei, mas achei que viesse com mais um boneco (Coringa) O produto é resistente. Bem bolado e interessante.",positivo + negativo,Yes,Brinquedos,1951,M,3
567a60a5c9e6b1795a2049156eebe8988bc1b2c4e1f69b224ad72f6afefb8add,"Mop Muito bom...Pena que  nao seca e tem que ficar puxando o cabo pra cima pra centrífugar, mas  ajuda bem na limpeza.",positivo + negativo,Yes,Utilidades Domésticas,1951,M,3
33db5d77aded55e97f457be182886a598fc9d14e40e6f7aca9798ebf2c6ccd18,Muito bom Super silencioso frigobar midea 124 l Gela bem To super satisfeita Americana entregou antes do prazo Parabéns Estarei comprando pela americana d novo  Na duvida não hesite pode comprar,positivo,Yes,Eletrodomésticos,1951,F,3
efe9f371ae5de6d3be669fc5698a5f3f5952f8ace20872a652a9241689c47f87,na foto parecia melhor Estou substituindo uma antiga minha e na foto parecia do mesmo tamanho. comparei as dimensões mas a area realmente da grelha é menor.,negativo,Yes,Eletroportáteis,1951,M,3
da9166b1cfd7bb914f5dc024820c1768da7e06db453a567982e793dfeae3ede0,"Não estou conseguindo ouvir a secretária eletrônica , quando enviam mensagens e nem a saudação que gravei. Não estou ouvindo as mensagens, treco onde manda o manual e nada. Quando aperto o botão saudação, não fala a gravação que fiz. Não estou entendendo!",negativo,No,Telefonia Fixa,1951,F,3
35a25649b59a36c98bf21666c56e4ca3fb1facd4892148a6685ea807f3e266fd,"Ok Bom, porém desfia com facilidade.                                Bom, porém desfia com facilidade.     Bom, porém desfia com facilidade.                                Bom, porém desfia com facilidade.",positivo + negativo,Yes,Saúde,1951,F,3
fec1e5ee82f288647da3ddd0931db7d1fa870b1ee715ea0538f1482095e1814b,"Pra quem só precisa se comunicar. Prático e barato, pra quem só quer se comunicar e tem mês sobrando no fim do salário. é confiável e eficiente.",positivo + negativo,Yes,Celulares e Smartphones,1951,F,3
683b587e279873d0ae5f2005a46d6d921aaeb3ae8c16a6abd7d08c1e1ec6cf92,Produto atende as necessidades para o seu fim. Bom produto. Acabamento bom. Poderia ter fixação no vaso sanitário como as tampas normais.,positivo + negativo,Yes,Saúde,1951,M,3
82e3d840923d599aa538ab29892d12f0790572c1fc03dcc0512a52d9e02665f6,Produto com qualidade e desempenho dentro do esperado Produto entregue antes do prazo estipulado. Veio embalado com capricho para evitar quaisquer danos. Estou contente com o equipamento e feliz com o atendimento.,positivo,Yes,Eletroportáteis,1951,M,3
eb07d9a9a75e70f3fff96273015ee555b0bdad7205e64e76984f35d60a06f643,Propaganda enganosa?! Srs. Meu produto não veio com as xícaras e os pires de café como mostra a foto. Como isso se explica? Seria propaganda enganosa?! Aguardo resposta. Obrigada.,negativo,No,Utilidades Domésticas,1951,F,3
371bdf6e6e8aa124fba7e59468dff06e7a5332ba27c9f13463335155d7c937a5,Recebido Gostei muito do produto muito útil para mim que trabalho com artesanato.,positivo,Yes,Ferramentas e Jardim,1951,F,3
dad4b0ef3b8f9605b2f96056867e60ecb9a9885b583ca379bb2183bf6de1148b,"Roteador Archer C60 atendeu expectativas 1. Desempenho: Com a utilização deste produto, conjugado com um Repetidor Tp-Link TL-WA 850RE, obtive uma cobertura total de sinal Wi-Fi de boa qualidade em um ambiente doméstico de 320 m2, entremeado de paredes e portas. 2. Prazo de Entrega: Entrega com demora satisfatória (menor que 10 dias). 3. Preço: Em relação ao preço, houve uma considerável diminuição na minha satisfação, em razão de que na semana seguinte ao da aquisição, recebi ofertas com preços cerca de 15% em relação ao que havia pago, o que é algo um pouco frustante. Como compensação, espero que o produto continue apresentando o mesmo bom desempenho inicial.",positivo + negativo,Yes,Informática e Acessórios,1951,M,3
bab09c2a5728a7467a265c354eb63840f2b736b2c1dedf0bce408c1a12d874f9,Seria bom se entregasse Comprei na americanas com entrega pelo empório prêmio  em novembro paguei e espero até hoje.,negativo,Yes,Alimentos e Bebidas,1951,F,3
51036a1abce82278a435d4c1ce1f6abfb9eaa5391003d50b3bec1dc0cb630722,Tudo ok Vale a pena. Recomendo comprar 3 ou 4 para fazer o tratamento correto.,positivo,Yes,Saúde,1951,M,3
24952c56b0382e17953cbb9df94dcbb7d3ba9af0d7ea74eca57e8883cf00bf24,Whisks de boa qualidade não compre nesta loja americana porque ela coloca alguns laranja e não entrega a mercadoria eu foi lesado em novembro em duas garrafas de Johnnie Walker e não devolveu meu dinheiro.,positivo + negativo,Yes,Alimentos e Bebidas,1951,M,3
86b9b9f3ec173c18b33b61cf5fd423e9d8fc8a8045456cd57f9d6e0f3c347e4d,8 Eu recomendo para os meus amigos inclusive Já fiz vários comentários sobre o produto eu gostei muito,positivo,Yes,Automotivo,1952,M,3
